timestamp,hour,day_of_year,cloud_cover_percent,temperature_celsius,humidity_percent,wind_speed_kmh,rainfall_mmh,solar_output_mw,is_daytime
2024-06-21 19:40:00,19,173,25,25.960612607540604,81,7,0,0.0,0
2024-06-21 19:45:00,19,173,31,25.0,83,11,0,0.0,0
2024-06-21 19:50:00,19,173,28,25.0,67,7,0,0.0,0
2024-06-21 19:55:00,19,173,30,26.43454105849981,69,13,0,0.0,0
2024-06-21 20:00:00,20,173,44,25.615825739515454,88,14,0,0.0,0
2024-06-21 20:05:00,20,173,45,26.925320012289628,93,5,0,0.0,0
2024-06-21 20:10:00,20,173,35,25.0,84,14,0,0.0,0
2024-06-21 20:15:00,20,173,39,25.0,63,12,0,0.0,0
2024-06-21 20:20:00,20,173,14,25.0,63,12,0,0.0,0
2024-06-21 20:25:00,20,173,12,25.0,65,11,0,0.0,0
2024-06-21 20:30:00,20,173,87,25.0,68,17,0,0.0,0
2024-06-21 20:35:00,20,173,82,25.0,71,19,0,0.0,0
2024-06-21 20:40:00,20,173,87,25.0,92,19,0,0.0,0
2024-06-21 20:45:00,20,173,21,25.009687712042776,92,10,0,0.0,0
2024-06-21 20:50:00,20,173,33,25.0,80,9,0,0.0,0
2024-06-21 20:55:00,20,173,18,26.085075285911945,81,12,0,0.0,0
2024-06-21 21:00:00,21,173,25,25.0,60,6,0,0.0,0
2024-06-21 21:05:00,21,173,25,25.070238188032647,77,10,0,0.0,0
2024-06-21 21:10:00,21,173,15,27.461661479707033,73,6,0,0.0,0
2024-06-21 21:15:00,21,173,80,25.0,66,16,0,0.0,0
2024-06-21 21:20:00,21,173,87,27.953179339051083,62,19,0,0.0,0
2024-06-21 21:25:00,21,173,93,27.61652227016178,60,22,9,0.0,0
2024-06-21 21:30:00,21,173,100,25.0,64,23,0,0.0,0
2024-06-21 21:35:00,21,173,3,25.63696931364065,89,11,0,0.0,0
2024-06-21 21:40:00,21,173,0,26.516884148193007,74,11,0,0.0,0
2024-06-21 21:45:00,21,173,0,25.0,78,8,0,0.0,0
2024-06-21 21:50:00,21,173,12,25.148700101870656,93,12,0,0.0,0
2024-06-21 21:55:00,21,173,10,25.64892077348361,83,8,0,0.0,0
2024-06-21 22:00:00,22,173,89,28.072781433851922,71,18,0,0.0,0
2024-06-21 22:05:00,22,173,88,27.387402782925186,70,29,20,0.0,0
2024-06-21 22:10:00,22,173,96,25.0,86,15,39,0.0,0
2024-06-21 22:15:00,22,173,100,27.248233807788292,90,16,47,0.0,0
2024-06-21 22:20:00,22,173,100,29.559768419724318,66,15,12,0.0,0
2024-06-21 22:25:00,22,173,2,25.0,60,5,0,0.0,0
2024-06-21 22:30:00,22,173,97,29.376736499033683,85,22,0,0.0,0
2024-06-21 22:35:00,22,173,82,25.0,86,27,0,0.0,0
2024-06-21 22:40:00,22,173,74,26.316769483199476,92,23,0,0.0,0
2024-06-21 22:45:00,22,173,88,26.089458494020448,60,25,8,0.0,0
2024-06-21 22:50:00,22,173,83,27.481535962794048,94,28,44,0.0,0
2024-06-21 22:55:00,22,173,80,25.17696830021906,77,19,0,0.0,0
2024-06-21 23:00:00,23,173,67,28.494794939580792,92,8,0,0.0,0
2024-06-21 23:05:00,23,173,61,32.80624133234949,75,5,0,0.0,0
2024-06-21 23:10:00,23,173,58,30.94698435721178,92,7,0,0.0,0
2024-06-21 23:15:00,23,173,62,31.75484632997408,62,11,0,0.0,0
2024-06-21 23:20:00,23,173,60,28.230392987328383,65,5,0,0.0,0
2024-06-21 23:25:00,23,173,94,26.676043436817032,62,23,0,0.0,0
2024-06-21 23:30:00,23,173,79,25.91745245488006,70,25,0,0.0,0
2024-06-21 23:35:00,23,173,68,31.785793760868735,84,6,0,0.0,0
2024-06-21 23:40:00,23,173,69,26.367901584207523,80,8,0,0.0,0
2024-06-21 23:45:00,23,173,94,29.1934515539778,82,19,12,0.0,0
2024-06-21 23:50:00,23,173,83,27.991351998029337,78,22,0,0.0,0
2024-06-21 23:55:00,23,173,96,27.652915490714385,92,26,0,0.0,0
2024-06-22 00:00:00,0,174,77,29.60502126836252,77,27,0,0.0,0
2024-06-22 00:05:00,0,174,66,30.479047302255626,74,5,0,0.0,0
2024-06-22 00:10:00,0,174,11,28.0294996239513,83,11,0,0.0,0
2024-06-22 00:15:00,0,174,0,32.021013685788866,82,11,0,0.0,0
2024-06-22 00:20:00,0,174,27,32.112243658787264,74,13,0,0.0,0
2024-06-22 00:25:00,0,174,16,30.868839791057674,61,9,0,0.0,0
2024-06-22 00:30:00,0,174,11,27.12879208802247,83,13,0,0.0,0
2024-06-22 00:35:00,0,174,73,31.81698709977254,72,23,0,0.0,0
2024-06-22 00:40:00,0,174,78,31.184435572565278,76,17,0,0.0,0
2024-06-22 00:45:00,0,174,24,29.281891753937852,88,13,0,0.0,0
2024-06-22 00:50:00,0,174,33,32.71348112933352,72,13,0,0.0,0
2024-06-22 00:55:00,0,174,26,29.103779650081787,91,8,0,0.0,0
2024-06-22 01:00:00,1,174,39,29.514135576510977,67,6,0,0.0,0
2024-06-22 01:05:00,1,174,76,27.704694185021545,94,21,0,0.0,0
2024-06-22 01:10:00,1,174,71,33.02322270358116,79,15,0,0.0,0
2024-06-22 01:15:00,1,174,24,32.5091517137584,74,5,0,0.0,0
2024-06-22 01:20:00,1,174,28,33.665403210464156,83,14,0,0.0,0
2024-06-22 01:25:00,1,174,18,31.658105674494944,72,6,0,0.0,0
2024-06-22 01:30:00,1,174,15,30.61398545263263,63,6,0,0.0,0
2024-06-22 01:35:00,1,174,11,32.07067536457565,92,14,0,0.0,0
2024-06-22 01:40:00,1,174,3,30.5093364327512,89,6,0,0.0,0
2024-06-22 01:45:00,1,174,73,34.69763180945994,79,28,0,0.0,0
2024-06-22 01:50:00,1,174,67,29.96331131568065,69,9,0,0.0,0
2024-06-22 01:55:00,1,174,56,27.531132612842203,71,12,0,0.0,0
2024-06-22 02:00:00,2,174,24,31.408246821158937,94,9,0,0.0,0
2024-06-22 02:05:00,2,174,38,34.212495523296624,60,9,0,0.0,0
2024-06-22 02:10:00,2,174,40,33.19188593311089,65,8,0,0.0,0
2024-06-22 02:15:00,2,174,25,32.35952034880692,69,13,0,0.0,0
2024-06-22 02:20:00,2,174,14,35.07009626375111,64,9,0,0.0,0
2024-06-22 02:25:00,2,174,18,31.287652665061195,66,14,0,0.0,0
2024-06-22 02:30:00,2,174,21,34.78232290635548,83,11,0,0.0,0
2024-06-22 02:35:00,2,174,11,31.87918947131505,71,7,0,0.0,0
2024-06-22 02:40:00,2,174,18,32.60898326761382,70,11,0,0.0,0
2024-06-22 02:45:00,2,174,19,32.24571461937923,70,11,0,0.0,0
2024-06-22 02:50:00,2,174,27,31.154094161161694,89,8,0,0.0,0
2024-06-22 02:55:00,2,174,12,32.54117013057491,62,12,0,0.0,0
2024-06-22 03:00:00,3,174,0,33.51369164457951,87,6,0,0.0,0
2024-06-22 03:05:00,3,174,0,34.44021164979685,89,7,0,0.0,0
2024-06-22 03:10:00,3,174,0,36.26659148576288,89,6,0,0.0,0
2024-06-22 03:15:00,3,174,2,37.61172900941007,75,11,0,0.0,0
2024-06-22 03:20:00,3,174,0,36.31730965558986,69,14,0,0.0,0
2024-06-22 03:25:00,3,174,2,35.32061644782624,72,5,0,0.0,0
2024-06-22 03:30:00,3,174,14,33.15702961108576,65,6,0,0.0,0
2024-06-22 03:35:00,3,174,10,36.98098797142133,68,9,0,0.0,0
2024-06-22 03:40:00,3,174,3,35.46829109216674,87,14,0,0.0,0
2024-06-22 03:45:00,3,174,13,32.30238066203623,90,10,0,0.0,0
2024-06-22 03:50:00,3,174,25,32.110572074699974,64,10,0,0.0,0
2024-06-22 03:55:00,3,174,94,33.819910580051285,77,20,0,0.0,0
2024-06-22 04:00:00,4,174,98,33.64374694709982,62,19,0,0.0,0
2024-06-22 04:05:00,4,174,87,37.12057918173407,87,26,20,0.0,0
2024-06-22 04:10:00,4,174,98,35.955956926997374,60,18,0,0.0,0
2024-06-22 04:15:00,4,174,100,37.51626698820606,63,21,45,0.0,0
2024-06-22 04:20:00,4,174,100,33.50782756430144,78,29,38,0.0,0
2024-06-22 04:25:00,4,174,100,33.224330858748914,77,29,46,0.0,0
2024-06-22 04:30:00,4,174,100,33.866850927236925,60,25,47,0.0,0
2024-06-22 04:35:00,4,174,99,33.743352843728424,94,28,21,0.0,0
2024-06-22 04:40:00,4,174,99,32.95270223437504,83,16,0,0.0,0
2024-06-22 04:45:00,4,174,100,36.41024395637987,83,21,30,0.0,0
2024-06-22 04:50:00,4,174,86,33.57727812711553,61,20,29,0.0,0
2024-06-22 04:55:00,4,174,99,33.99641324581485,91,26,18,0.0,0
2024-06-22 05:00:00,5,174,24,33.631661338070785,89,13,0,0.0,0
2024-06-22 05:05:00,5,174,37,35.570735031835035,86,10,0,0.0,0
2024-06-22 05:10:00,5,174,48,37.08488402327326,68,7,0,0.0,0
2024-06-22 05:15:00,5,174,38,34.33974497339147,75,13,0,0.0,0
2024-06-22 05:20:00,5,174,24,32.814526894267516,92,14,0,0.0,0
2024-06-22 05:25:00,5,174,21,31.126050471193974,92,5,0,0.0,0
2024-06-22 05:30:00,5,174,7,36.389498361152825,63,13,0,0.0,0
2024-06-22 05:35:00,5,174,70,37.36656071238568,68,9,0,0.0,0
2024-06-22 05:40:00,5,174,56,36.626607255726206,77,5,0,0.0,0
2024-06-22 05:45:00,5,174,56,36.19296327131137,65,12,0,0.0,0
2024-06-22 05:50:00,5,174,8,37.590138630353096,79,13,0,0.0,0
2024-06-22 05:55:00,5,174,0,36.13930265503196,65,9,0,0.0,0
2024-06-22 06:00:00,6,174,0,33.15908331183344,88,6,0,0.0,1
2024-06-22 06:05:00,6,174,25,37.96570475190347,92,8,0,0.0,1
2024-06-22 06:10:00,6,174,18,32.741515965324886,70,14,0,0.0,1
2024-06-22 06:15:00,6,174,28,38.0,82,13,0,0.0,1
2024-06-22 06:20:00,6,174,30,32.890893669262695,61,6,0,0.0,1
2024-06-22 06:25:00,6,174,20,36.63764760827849,82,8,0,0.0,1
2024-06-22 06:30:00,6,174,32,36.80661274992985,82,14,0,0.0,1
2024-06-22 06:35:00,6,174,31,34.360282978564165,94,13,0,0.0,1
2024-06-22 06:40:00,6,174,29,34.869008643256464,86,5,0,0.0,1
2024-06-22 06:45:00,6,174,19,34.82760498887588,92,12,0,0.0,1
2024-06-22 06:50:00,6,174,9,37.85811309544288,69,6,0,0.0,1
2024-06-22 06:55:00,6,174,15,35.91697196307116,88,5,0,0.0,1
2024-06-22 07:00:00,7,174,26,35.114373370457606,89,6,0,19.80485917648244,1
2024-06-22 07:05:00,7,174,40,35.43008754422431,79,14,0,16.720719955517076,1
2024-06-22 07:10:00,7,174,32,33.43863190150733,83,12,0,16.33351842388835,1
2024-06-22 07:15:00,7,174,30,37.89627705957565,65,8,0,18.033318511864977,1
2024-06-22 07:20:00,7,174,35,35.5984928320074,91,12,0,16.597080748565173,1
2024-06-22 07:25:00,7,174,23,35.56341615738574,86,5,0,19.762247814835604,1
2024-06-22 07:30:00,7,174,33,33.281198425192464,63,7,0,17.703876810329188,1
2024-06-22 07:35:00,7,174,23,33.63126012191239,88,11,0,20.477382571527798,1
2024-06-22 07:40:00,7,174,16,34.63427592158129,77,10,0,20.140964016242933,1
2024-06-22 07:45:00,7,174,79,36.059500803493975,90,28,0,7.756903876839445,1
2024-06-22 07:50:00,7,174,73,32.06273093951536,94,29,0,8.973197122690337,1
2024-06-22 07:55:00,7,174,83,36.92974364909958,64,22,42,7.183827543882824,1
2024-06-22 08:00:00,8,174,88,35.69322370620262,93,19,19,11.746573358160994,1
2024-06-22 08:05:00,8,174,86,36.959975935642845,79,29,0,11.709428191706577,1
2024-06-22 08:10:00,8,174,83,31.543169346439196,76,17,29,13.60275850114427,1
2024-06-22 08:15:00,8,174,96,35.19014969286521,90,21,0,7.7873907335314145,1
2024-06-22 08:20:00,8,174,100,36.72375904421682,67,21,44,6.290314826270668,1
2024-06-22 08:25:00,8,174,100,36.02246603374143,75,28,16,6.736461596443002,1
2024-06-22 08:30:00,8,174,92,36.66925390687062,90,21,26,9.37784572704354,1
2024-06-22 08:35:00,8,174,100,38.0,64,20,30,6.73645322727175,1
2024-06-22 08:40:00,8,174,100,38.0,61,16,0,6.958838728130992,1
2024-06-22 08:45:00,8,174,100,34.90186477190553,61,27,38,7.133915703152626,1
2024-06-22 08:50:00,8,174,91,35.213989079814446,87,17,10,11.114817079391118,1
2024-06-22 08:55:00,8,174,98,37.248298751061945,75,25,0,7.697994905502706,1
2024-06-22 09:00:00,9,174,100,33.319942162481574,74,17,0,9.664097993836887,1
2024-06-22 09:05:00,9,174,10,34.24432176168237,63,13,0,58.147223140859076,1
2024-06-22 09:10:00,9,174,91,35.01785106581978,75,22,40,16.124012382882743,1
2024-06-22 09:15:00,9,174,4,34.328891809365615,76,13,0,61.60389396049844,1
2024-06-22 09:20:00,9,174,18,36.119022577867185,94,11,0,54.67438645418522,1
2024-06-22 09:25:00,9,174,13,34.20100116764068,87,9,0,56.21839168281604,1
2024-06-22 09:30:00,9,174,16,34.70721361250337,93,12,0,57.523600153284725,1
2024-06-22 09:35:00,9,174,8,34.702817280777815,68,5,0,57.38309982889726,1
2024-06-22 09:40:00,9,174,10,34.8355815458463,68,12,0,55.9982940080595,1
2024-06-22 09:45:00,9,174,19,32.91171356923032,65,11,0,54.310912067009525,1
2024-06-22 09:50:00,9,174,27,35.45729115439475,71,10,0,54.412919817863276,1
2024-06-22 09:55:00,9,174,22,33.46304013750595,83,5,0,57.52810061855474,1
2024-06-22 10:00:00,10,174,22,32.595298090799396,63,10,0,66.63857536549025,1
2024-06-22 10:05:00,10,174,22,33.548521682905665,91,14,0,66.64764371565155,1
2024-06-22 10:10:00,10,174,11,33.417390850926694,75,7,0,69.69453880723675,1
2024-06-22 10:15:00,10,174,5,32.31723966331255,66,12,0,79.3975171032102,1
2024-06-22 10:20:00,10,174,0,34.08781639690162,79,10,0,80.08443025593232,1
2024-06-22 10:25:00,10,174,0,32.40760614175664,88,12,0,81.55752292662837,1
2024-06-22 10:30:00,10,174,0,34.95214872300585,93,11,0,81.69368503251195,1
2024-06-22 10:35:00,10,174,87,32.45638673847531,69,21,31,21.1023876767894,1
2024-06-22 10:40:00,10,174,95,35.40635307948836,87,23,26,14.555756084566003,1
2024-06-22 10:45:00,10,174,96,29.620790156151728,76,27,48,14.180482834674581,1
2024-06-22 10:50:00,10,174,91,32.19097324423122,62,28,0,17.85144230857937,1
2024-06-22 10:55:00,10,174,100,33.814303004872,88,21,8,11.758055519242154,1
2024-06-22 11:00:00,11,174,98,31.430066253859188,89,19,0,15.33257274467538,1
2024-06-22 11:05:00,11,174,29,32.43127124700066,87,13,0,65.27553353226575,1
2024-06-22 11:10:00,11,174,21,30.91487850945472,64,8,0,73.3128947673236,1
2024-06-22 11:15:00,11,174,20,30.524230320908295,85,8,0,74.21428736879265,1
2024-06-22 11:20:00,11,174,25,31.09136705992913,69,13,0,64.11225539920822,1
2024-06-22 11:25:00,11,174,21,29.281212124459987,65,11,0,72.45882272943993,1
2024-06-22 11:30:00,11,174,11,30.197396419735306,82,14,0,80.7643730168104,1
2024-06-22 11:35:00,11,174,18,31.165838411547846,92,14,0,74.58278223320644,1
2024-06-22 11:40:00,11,174,23,31.327792577452957,66,8,0,66.53682004519024,1
2024-06-22 11:45:00,11,174,34,29.89455506999824,71,12,0,60.68889080309449,1
2024-06-22 11:50:00,11,174,33,29.34130075768939,94,14,0,61.61402508874223,1
2024-06-22 11:55:00,11,174,37,32.55201485297275,70,9,0,55.89774092221276,1
2024-06-22 12:00:00,12,174,32,28.497620765736112,91,7,0,63.44824992392317,1
2024-06-22 12:05:00,12,174,23,30.956300399949665,62,12,0,75.72863850957603,1
2024-06-22 12:10:00,12,174,12,30.097002062315823,61,11,0,80.5556285301397,1
2024-06-22 12:15:00,12,174,82,28.100226533019455,60,17,0,26.039521191173208,1
2024-06-22 12:20:00,12,174,86,30.340210312824336,92,17,36,23.790769469763003,1
2024-06-22 12:25:00,12,174,19,28.21377820835032,85,9,0,74.7127191156895,1
2024-06-22 12:30:00,12,174,15,32.57094880754539,87,12,0,84.25028365350721,1
2024-06-22 12:35:00,12,174,1,32.052774070091594,77,13,0,96.5497852321889,1
2024-06-22 12:40:00,12,174,8,30.484529949301663,77,10,0,87.11473743812131,1
2024-06-22 12:45:00,12,174,18,29.32029239436345,89,12,0,72.3716676712089,1
2024-06-22 12:50:00,12,174,10,31.54877528363603,86,13,0,81.68194573488466,1
2024-06-22 12:55:00,12,174,5,30.613651908443277,69,9,0,86.6314723329946,1
2024-06-22 13:00:00,13,174,8,31.513395427287705,74,9,0,83.13252454872115,1
2024-06-22 13:05:00,13,174,14,28.8215199542618,78,7,0,73.56830705960425,1
2024-06-22 13:10:00,13,174,27,25.727005315298893,68,8,0,72.55078169260857,1
2024-06-22 13:15:00,13,174,88,30.161686998731025,91,23,14,22.158191729829163,1
2024-06-22 13:20:00,13,174,6,31.582881033065238,85,8,0,88.56479118124743,1
2024-06-22 13:25:00,13,174,0,27.14215060861027,87,7,0,83.51992433962346,1
2024-06-22 13:30:00,13,174,9,29.429920034768752,83,7,0,79.27734457221227,1
2024-06-22 13:35:00,13,174,8,30.215433871449868,84,13,0,82.57577960297024,1
2024-06-22 13:40:00,13,174,9,27.081838026655774,69,10,0,86.3834376068962,1
2024-06-22 13:45:00,13,174,0,29.24439680414531,90,13,0,81.33640120020029,1
2024-06-22 13:50:00,13,174,0,29.51693724372041,60,12,0,94.81972587772952,1
2024-06-22 13:55:00,13,174,6,27.63919807469157,78,9,0,82.5804150931033,1
2024-06-22 14:00:00,14,174,0,28.023814315625486,78,10,0,81.51856389187449,1
2024-06-22 14:05:00,14,174,2,28.858776006308478,89,11,0,82.28284431442069,1
2024-06-22 14:10:00,14,174,26,25.991015906142927,86,7,0,59.551373412882434,1
2024-06-22 14:15:00,14,174,17,29.529860428314976,90,9,0,67.16352653809784,1
2024-06-22 14:20:00,14,174,22,25.0,77,8,0,66.28160983155442,1
2024-06-22 14:25:00,14,174,15,26.229579182530905,72,5,0,69.34724888555577,1
2024-06-22 14:30:00,14,174,23,25.815135691385674,76,11,0,62.81381614777663,1
2024-06-22 14:35:00,14,174,22,27.998460331337565,83,13,0,66.4782916376883,1
2024-06-22 14:40:00,14,174,35,27.31796839089616,88,11,0,60.440855754132876,1
2024-06-22 14:45:00,14,174,25,25.0,60,13,0,67.170061694163,1
2024-06-22 14:50:00,14,174,34,25.742431218123183,94,5,0,57.28932976714108,1
2024-06-22 14:55:00,14,174,43,27.484108828744287,66,7,0,52.49166724796786,1
2024-06-22 15:00:00,15,174,31,25.0,72,6,0,43.75005565718997,1
2024-06-22 15:05:00,15,174,25,26.569649220993682,86,12,0,53.339075353468196,1
2024-06-22 15:10:00,15,174,19,25.905208303843374,73,13,0,50.00089381704827,1
2024-06-22 15:15:00,15,174,10,25.0,78,12,0,63.31554343748875,1
2024-06-22 15:20:00,15,174,0,25.27968172992328,85,7,0,63.38944470890306,1
2024-06-22 15:25:00,15,174,0,25.0,85,13,0,64.73125820102113,1
2024-06-22 15:30:00,15,174,0,26.85202801660469,86,7,0,60.232251761355215,1
2024-06-22 15:35:00,15,174,5,26.955336283704977,90,7,0,63.910324804580824,1
2024-06-22 15:40:00,15,174,19,25.0,86,9,0,51.92913207703031,1
2024-06-22 15:45:00,15,174,12,28.219011121693274,67,13,0,58.305121927060085,1
2024-06-22 15:50:00,15,174,24,27.190417283396194,70,9,0,52.29598506965839,1
2024-06-22 15:55:00,15,174,18,26.758537129041628,93,7,0,55.46131957713068,1
2024-06-22 16:00:00,16,174,10,25.331097853617663,65,12,0,45.94960542748297,1
2024-06-22 16:05:00,16,174,12,25.0,60,5,0,38.4840903305073,1
2024-06-22 16:10:00,16,174,12,25.0,70,5,0,43.049047069702,1
2024-06-22 16:15:00,16,174,1,26.191564830994505,84,12,0,46.412559643079476,1
2024-06-22 16:20:00,16,174,0,27.345371380700197,84,13,0,45.96609864570881,1
2024-06-22 16:25:00,16,174,0,25.0,61,6,0,47.490578116286244,1
2024-06-22 16:30:00,16,174,2,25.0,69,14,0,47.66731662185631,1
2024-06-22 16:35:00,16,174,0,28.175596130388314,63,10,0,50.72217510394519,1
2024-06-22 16:40:00,16,174,0,25.200370857131706,94,6,0,44.53549012192933,1
2024-06-22 16:45:00,16,174,0,25.0,63,9,0,46.07699791440816,1
2024-06-22 16:50:00,16,174,0,25.0,71,12,0,42.280088663348536,1
2024-06-22 16:55:00,16,174,0,25.536204151413926,86,12,0,47.17558763400305,1
2024-06-22 17:00:00,17,174,5,25.0,86,13,0,23.2532844588766,1
2024-06-22 17:05:00,17,174,5,25.0,76,14,0,22.63323710364306,1
2024-06-22 17:10:00,17,174,0,25.158024306721515,86,14,0,23.594319181857173,1
2024-06-22 17:15:00,17,174,10,25.0,93,9,0,19.123778576615905,1
2024-06-22 17:20:00,17,174,7,27.749871072701975,74,5,0,20.951019117438058,1
2024-06-22 17:25:00,17,174,6,27.867367476494714,89,13,0,23.780854124441827,1
2024-06-22 17:30:00,17,174,16,25.0,69,13,0,21.295181222861906,1
2024-06-22 17:35:00,17,174,14,25.040169539775974,72,5,0,23.52128684903889,1
2024-06-22 17:40:00,17,174,7,25.0,93,5,0,22.833075561293196,1
2024-06-22 17:45:00,17,174,10,25.0,87,13,0,21.86001051373828,1
2024-06-22 17:50:00,17,174,20,25.0,77,9,0,20.158936628718685,1
2024-06-22 17:55:00,17,174,24,25.0,90,10,0,19.825431990006237,1
2024-06-22 18:00:00,18,174,22,25.0,64,7,0,9.865447609465877e-15,1
2024-06-22 18:05:00,18,174,21,25.58707893444024,64,13,0,9.676265746992668e-15,1
2024-06-22 18:10:00,18,174,92,25.0,76,27,0,2.466163001558974e-15,1
2024-06-22 18:15:00,18,174,98,25.587249354975143,77,22,0,1.9118833910142578e-15,1
2024-06-22 18:20:00,18,174,85,26.064322386727884,72,21,0,3.1977670444703604e-15,1
2024-06-22 18:25:00,18,174,94,25.0,83,26,0,2.3909984688441005e-15,1
2024-06-22 18:30:00,18,174,81,25.0,70,16,0,3.781301767999916e-15,1
2024-06-22 18:35:00,18,174,25,25.0,87,8,0,9.623593632628572e-15,1
2024-06-22 18:40:00,18,174,16,25.0,67,6,0,1.0063503403545902e-14,1
2024-06-22 18:45:00,18,174,12,25.0,81,12,0,1.1231417211423946e-14,1
2024-06-22 18:50:00,18,174,0,25.0,90,6,0,1.1568359472522929e-14,1
2024-06-22 18:55:00,18,174,13,25.927323895754277,81,8,0,8.628045492727684e-15,1
2024-06-22 19:00:00,19,174,0,29.60367588585158,79,9,0,0.0,0
2024-06-22 19:05:00,19,174,5,25.0,63,10,0,0.0,0
2024-06-22 19:10:00,19,174,1,25.0,84,7,0,0.0,0
2024-06-22 19:15:00,19,174,1,26.661487668898594,78,12,0,0.0,0
2024-06-22 19:20:00,19,174,13,25.0,66,11,0,0.0,0
2024-06-22 19:25:00,19,174,16,25.0,81,10,0,0.0,0
2024-06-22 19:30:00,19,174,18,25.0,71,12,0,0.0,0
2024-06-22 19:35:00,19,174,3,25.0,88,7,0,0.0,0
2024-06-22 19:40:00,19,174,93,25.167373166363976,79,20,32,0.0,0
2024-06-22 19:45:00,19,174,78,25.0,61,27,0,0.0,0
2024-06-22 19:50:00,19,174,66,26.071634483528303,68,12,0,0.0,0
2024-06-22 19:55:00,19,174,58,25.0,75,6,0,0.0,0
2024-06-22 20:00:00,20,174,63,26.620360961422342,79,11,0,0.0,0
2024-06-22 20:05:00,20,174,60,26.760002021115877,76,6,0,0.0,0
2024-06-22 20:10:00,20,174,70,25.55265945975919,83,8,0,0.0,0
2024-06-22 20:15:00,20,174,64,25.0,62,6,0,0.0,0
2024-06-22 20:20:00,20,174,94,25.0,79,27,15,0.0,0
2024-06-22 20:25:00,20,174,83,25.0,94,15,0,0.0,0
2024-06-22 20:30:00,20,174,88,25.0,91,25,5,0.0,0
2024-06-22 20:35:00,20,174,92,26.73030497180864,64,26,0,0.0,0
2024-06-22 20:40:00,20,174,94,31.207612199975117,74,21,25,0.0,0
2024-06-22 20:45:00,20,174,85,25.0,78,23,0,0.0,0
2024-06-22 20:50:00,20,174,93,26.556558884322673,83,27,42,0.0,0
2024-06-22 20:55:00,20,174,78,25.0,77,16,0,0.0,0
2024-06-22 21:00:00,21,174,69,25.0,92,9,0,0.0,0
2024-06-22 21:05:00,21,174,62,25.282736454248905,81,11,0,0.0,0
2024-06-22 21:10:00,21,174,59,26.470580815828672,74,14,0,0.0,0
2024-06-22 21:15:00,21,174,49,25.41376796507544,79,11,0,0.0,0
2024-06-22 21:20:00,21,174,53,26.189571217659328,78,10,0,0.0,0
2024-06-22 21:25:00,21,174,51,25.0,60,7,0,0.0,0
2024-06-22 21:30:00,21,174,64,25.779652236347673,60,14,0,0.0,0
2024-06-22 21:35:00,21,174,78,30.14389643087334,89,27,0,0.0,0
2024-06-22 21:40:00,21,174,79,27.825194097418954,62,26,0,0.0,0
2024-06-22 21:45:00,21,174,90,25.0,84,25,0,0.0,0
2024-06-22 21:50:00,21,174,84,27.123976911024204,71,23,30,0.0,0
2024-06-22 21:55:00,21,174,19,25.0,63,12,0,0.0,0
2024-06-22 22:00:00,22,174,6,26.10909736648774,76,7,0,0.0,0
2024-06-22 22:05:00,22,174,0,28.862599233885497,71,12,0,0.0,0
2024-06-22 22:10:00,22,174,0,27.33000471601637,85,10,0,0.0,0
2024-06-22 22:15:00,22,174,0,27.689181263456653,75,14,0,0.0,0
2024-06-22 22:20:00,22,174,4,25.0,82,11,0,0.0,0
2024-06-22 22:25:00,22,174,9,25.0,69,6,0,0.0,0
2024-06-22 22:30:00,22,174,20,28.83867893027116,92,10,0,0.0,0
2024-06-22 22:35:00,22,174,10,26.07743265097953,74,9,0,0.0,0
2024-06-22 22:40:00,22,174,0,26.04068852926992,67,9,0,0.0,0
2024-06-22 22:45:00,22,174,0,25.0,68,7,0,0.0,0
2024-06-22 22:50:00,22,174,11,27.02603274274476,75,14,0,0.0,0
2024-06-22 22:55:00,22,174,13,26.292437920882275,87,13,0,0.0,0
2024-06-22 23:00:00,23,174,9,30.627410006793014,70,10,0,0.0,0
2024-06-22 23:05:00,23,174,0,25.70891632201591,84,11,0,0.0,0
2024-06-22 23:10:00,23,174,0,31.289957163327944,75,7,0,0.0,0
2024-06-22 23:15:00,23,174,0,27.03014278792703,67,13,0,0.0,0
2024-06-22 23:20:00,23,174,78,32.07296241093635,75,29,0,0.0,0
2024-06-22 23:25:00,23,174,79,25.848587371681308,65,17,0,0.0,0
2024-06-22 23:30:00,23,174,91,29.49040971896696,75,27,23,0.0,0
2024-06-22 23:35:00,23,174,84,31.49976302344178,82,29,0,0.0,0
2024-06-22 23:40:00,23,174,72,29.250100794558158,84,29,0,0.0,0
2024-06-22 23:45:00,23,174,6,31.997900221531832,82,9,0,0.0,0
2024-06-22 23:50:00,23,174,10,30.232123925672553,73,9,0,0.0,0
2024-06-22 23:55:00,23,174,27,26.25821754294165,70,14,0,0.0,0
2024-06-23 00:00:00,0,175,13,32.35457270411912,81,8,0,0.0,0
2024-06-23 00:05:00,0,175,22,31.460064581210222,66,11,0,0.0,0
2024-06-23 00:10:00,0,175,31,25.150494533956895,94,12,0,0.0,0
2024-06-23 00:15:00,0,175,36,31.841242004966972,80,14,0,0.0,0
2024-06-23 00:20:00,0,175,41,25.0,74,7,0,0.0,0
2024-06-23 00:25:00,0,175,40,26.66021881127104,81,12,0,0.0,0
2024-06-23 00:30:00,0,175,8,30.250028400719835,77,10,0,0.0,0
2024-06-23 00:35:00,0,175,0,28.7481823538606,88,10,0,0.0,0
